id,State_Name,State_ab,County,Type,ALand,AWater,Lat,Lon,Mean,Median,Stdev,Samples
12012037,Florida,FL,Indian River County,CDP,3136946,41643,27.751631,-80.396496,1706,1541,887,43
12012097,Florida,FL,Seminole County,City,38001315,340500,28.688065,-81.269962,1136,1050,325,2540
12011845,Florida,FL,Hendry County,CDP,54980851,26723,26.7271,-81.217109,1211,1316,310,77
12011908,Florida,FL,St. Lucie County,Town,2281861,0,27.496826,-80.341718,944,841,375,56
12012046,Florida,FL,Columbia County,CDP,6205518,124210,30.185475,-82.602663,814,854,265,533
12011482,Florida,FL,Madison County,Town,3388021,0,30.46683,-83.635252,656,685,206,77
12011707,Florida,FL,Gadsden County,City,25622203,182730,30.502669,-84.460564,990,878,376,271
12011971,Florida,FL,Martin County,City,17219940,6086544,27.196121,-80.243169,1004,952,439,3340
12011551,Florida,FL,Putnam County,Town,15225296,1338634,29.622267,-81.894733,574,511,292,116
12011566,Florida,FL,Hamilton County,City,5943284,0,30.530968,-82.958434,647,624,320,304
12011617,Florida,FL,Liberty County,CDP,11752588,439999,30.391569,-84.991319,691,689,29,39
12011968,Florida,FL,Bradford County,City,18684667,0,29.947436,-82.113,774,785,321,698
12012034,Florida,FL,Collier County,CDP,5068198,797456,26.23041,-81.727851,1249,1263,405,188
12011998,Florida,FL,Marion County,CDP,81159020,3246650,28.898947,-81.993737,998,919,157,95
12011875,Florida,FL,Union County,Town,1477770,1544,30.063621,-82.241094,597,633,166,15
12011905,Florida,FL,Franklin County,CDP,12312300,22107264,29.652057,-84.889768,1244,1133,380,46
12011950,Florida,FL,DeSoto County,CDP,18798762,0,27.186239,-81.852137,653,591,242,1038
12012076,Florida,FL,Holmes County,Town,18690511,683554,30.771078,-85.838124,541,463,184,18
12012100,Florida,FL,Leon County,CDP,16681257,23927,30.31516,-84.268762,953,811,292,158
12012106,Florida,FL,Osceola County,CDP,4836468,26876,27.703243,-80.883604,0,0,0,0
13011438,Georgia,GA,Cobb County,City,40421607,91658,33.862559,-84.51612,1052,959,469,11481
13011453,Georgia,GA,Emanuel County,City,2036969,10987,32.745239,-82.276859,494,499,38,8
13011423,Georgia,GA,Wheeler County,City,3714606,66315,32.047572,-82.818479,0,0,0,0
1301880,Georgia,GA,Lamar County,Town,628053,43015,33.048653,-84.175501,646,631,115,42
13011069,Georgia,GA,Laurens County,City,41327287,244828,32.535471,-82.928807,619,545,357,2913
1301886,Georgia,GA,Bacon County,City,15774101,335888,31.543304,-82.475621,652,570,359,592
13011240,Georgia,GA,Banks County,City,11198304,29485,34.398092,-83.661974,0,0,0,0
13011057,Georgia,GA,Sumter County,City,2112248,0,31.95479,-84.063639,740,698,189,30
1301895,Georgia,GA,Crisp County,Town,16349251,300604,31.819358,-83.719208,450,337,264,46
1301898,Georgia,GA,Clinch County,Town,4453453,0,31.073214,-82.648875,701,592,257,14
13011030,Georgia,GA,Oglethorpe County,City,3017009,22791,33.883227,-83.15539,430,316,228,178
13011375,Georgia,GA,DeKalb County,CDP,24894894,312610,33.737554,-84.160019,1072,1026,334,4463
13011408,Georgia,GA,Barrow County,CDP,3089085,2875,33.978991,-83.692325,677,652,122,246
13011513,Georgia,GA,Jefferson County,City,11800643,113718,32.86479,-82.402802,538,395,321,256
13011009,Georgia,GA,Decatur County,City,2067602,0,30.875632,-84.431203,714,702,134,8
13011306,Georgia,GA,Cherokee County,City,3887331,20965,34.378983,-84.37079,1214,1188,138,13
13011369,Georgia,GA,Brooks County,City,10689884,53213,30.784582,-83.560537,514,537,308,619
13011039,Georgia,GA,Evans County,City,2493410,143742,32.150957,-81.835957,752,813,124,24
13011393,Georgia,GA,Colquitt County,Town,540792,7577,31.178282,-83.804328,0,0,0,0
1301931,Georgia,GA,Oconee County,Town,2027992,17482,33.818727,-83.438159,1008,1015,156,24
13011192,Georgia,GA,Early County,City,3212272,0,31.090055,-84.98226,591,563,234,43
1301937,Georgia,GA,Clay County,Town,4164735,0,31.519817,-84.869119,748,730,56,5
13011540,Georgia,GA,Clarke County,City,6784667,69615,33.966635,-83.281558,918,915,247,58
13011324,Georgia,GA,Thomas County,Town,2399089,74508,30.975437,-84.050639,876,831,187,74
13011159,Georgia,GA,Hart County,City,13184136,42004,34.349645,-82.92802,657,678,272,689
13011471,Georgia,GA,Jackson County,Town,5624570,63511,34.18367,-83.717445,831,897,193,20
13011303,Georgia,GA,Carroll County,City,25128364,519937,33.642561,-85.180998,849,843,201,166
1301958,Georgia,GA,Terrell County,Town,2047130,0,31.830545,-84.364332,805,654,561,32
13011546,Georgia,GA,Fayette County,Town,2118304,60200,33.363075,-84.406709,0,0,0,0
13011477,Georgia,GA,Haralson County,City,17624134,246608,33.733245,-85.027295,0,0,0,0
13011300,Georgia,GA,Gwinnett County,CDP,14713196,95131,33.846683,-84.132156,1207,1148,412,726
1301970,Georgia,GA,Dooly County,Town,937417,0,32.201633,-83.907239,708,739,272,17
13011531,Georgia,GA,Grady County,City,3039218,30009,30.883895,-84.327368,823,907,205,81
13011183,Georgia,GA,Madison County,City,1994392,2052,34.173667,-83.293109,751,771,185,62
13011474,Georgia,GA,Bartow County,Town,3863821,1102,34.085129,-84.985629,961,798,321,14
13011093,Georgia,GA,Heard County,City,7820650,0,33.407009,-85.259598,757,648,314,25
13011498,Georgia,GA,Fulton County,City,50788112,445120,33.593837,-84.56263,828,819,372,4704
13011000,Georgia,GA,Gilmer County,CDP,3152100,0,34.785961,-84.38362,0,0,0,0
13011027,Georgia,GA,Habersham County,City,10241765,109358,34.516629,-83.531473,608,650,233,416
13011297,Georgia,GA,Rabun County,Town,4703215,21502,34.921474,-83.381098,610,656,195,112
13011012,Georgia,GA,Whitfield County,City,12136394,3975,34.955229,-84.967155,754,736,371,67
13011294,Georgia,GA,Clayton County,City,8731097,27261,33.578508,-84.335747,871,858,248,902
13011018,Georgia,GA,Miller County,City,21320301,103268,31.173215,-84.732379,565,580,240,436
13011216,Georgia,GA,Rockdale County,CDP,1316653,83246,33.704983,-84.037683,779,755,219,389
13011033,Georgia,GA,Monroe County,City,2012879,44757,32.864908,-84.093999,898,892,164,24
13011432,Georgia,GA,Randolph County,City,8156821,0,31.757085,-84.6159,482,422,224,100
13011189,Georgia,GA,Wilkinson County,City,6710563,1098996,32.909928,-83.299847,613,574,241,57
13011414,Georgia,GA,Washington County,City,32949881,318435,32.982089,-82.809694,540,497,256,835
13011051,Georgia,GA,McDuffie County,Town,2110886,23606,33.415187,-82.386483,655,594,229,63
13011063,Georgia,GA,Seminole County,City,10285844,52196,31.039691,-84.878424,678,668,260,285
13011312,Georgia,GA,Coffee County,City,4731838,65726,31.518855,-82.638333,558,513,254,138
13011456,Georgia,GA,Spalding County,City,511358,10660,33.343277,-84.29174,650,669,152,15
13011084,Georgia,GA,Calhoun County,City,6061180,0,31.560812,-84.737402,514,364,353,253
13011090,Georgia,GA,Bleckley County,CDP,5957990,43079,32.337052,-83.282965,574,574,18,38
13011402,Georgia,GA,Walker County,City,4677543,5613,34.975773,-85.289568,665,619,310,814
13011105,Georgia,GA,Ben Hill County,City,23124850,385435,31.713043,-83.252214,592,593,249,1561
13011108,Georgia,GA,Butts County,City,5070827,0,33.252406,-83.902902,1129,1085,232,32
13011114,Georgia,GA,Catoosa County,City,35979523,0,34.931837,-85.246033,696,708,267,1491
13011519,Georgia,GA,Peach County,City,93514656,755694,32.597096,-83.653936,928,926,72,98
13011504,Georgia,GA,Chatham County,Town,895686,166075,31.966186,-81.120644,2038,2200,504,8
13011378,Georgia,GA,Tattnall County,City,19606087,314874,32.087331,-82.12479,495,519,223,449
13011138,Georgia,GA,Jones County,City,10082825,24227,33.002021,-83.540932,834,819,458,398
13011141,Georgia,GA,Meriwether County,City,6071331,37518,33.030929,-84.716331,594,528,344,178
13011144,Georgia,GA,Columbia County,City,13718620,28490,33.449769,-82.207966,1010,1003,328,1451
13011390,Georgia,GA,Effingham County,Town,24372767,0,32.294196,-81.235588,915,1000,378,1514
13011150,Georgia,GA,Harris County,City,8564848,0,32.764515,-84.876039,893,963,303,139
13011156,Georgia,GA,Baldwin County,CDP,12591596,25267,33.045592,-83.248796,649,639,240,680
13011420,Georgia,GA,White County,CDP,9328255,55476,34.688811,-83.68307,1031,1157,389,44
13011450,Georgia,GA,Henry County,City,34137884,300615,33.543319,-84.257608,1129,1022,367,3914
13011501,Georgia,GA,Montgomery County,City,4901984,33221,32.038084,-82.507459,571,564,247,50
13011516,Georgia,GA,Liberty County,City,9938931,25119,31.772233,-81.617273,854,848,329,741
13011210,Georgia,GA,Troup County,City,108687759,2180134,33.02698,-85.038261,763,759,265,6609
13011384,Georgia,GA,Taylor County,City,5153847,30377,32.560478,-84.094363,512,556,177,137
13011195,Georgia,GA,Twiggs County,City,9467393,31933,32.686281,-83.342642,419,291,213,157
13011327,Georgia,GA,Wayne County,City,5250313,10282,31.671838,-82.024116,780,787,135,29
13011543,Georgia,GA,Talbot County,City,2033605,14401,32.788217,-84.561221,443,336,217,42
13011204,Georgia,GA,Camden County,CDP,4902594,80880,30.799462,-81.565585,1107,1064,274,290
13011207,Georgia,GA,Johnson County,City,2086722,13319,32.691521,-82.512433,546,504,171,28
13011213,Georgia,GA,Lowndes County,City,3634388,64824,30.68563,-83.187702,902,717,712,146
13011222,Georgia,GA,Cook County,Town,4127601,78425,31.261003,-83.466873,671,659,251,67
13011228,Georgia,GA,Lincoln County,City,9101406,32396,33.792714,-82.478438,604,551,377,237
13011441,Georgia,GA,Walton County,City,36747563,327542,33.649929,-83.708357,853,837,326,514
13011387,Georgia,GA,Stewart County,City,8289156,115273,32.088762,-84.662001,513,449,321,200
13011246,Georgia,GA,Toombs County,City,21205378,493041,32.204915,-82.321208,610,599,232,955
13011252,Georgia,GA,Telfair County,City,16668194,254898,32.063577,-82.89689,653,566,451,801
13011363,Georgia,GA,Newton County,City,5996002,127037,33.573706,-83.894787,915,789,393,405
13011405,Georgia,GA,Franklin County,City,8826795,48222,34.285724,-83.11,675,550,602,446
13011273,Georgia,GA,Candler County,City,19895048,517141,32.396607,-82.062596,609,543,267,789
13011276,Georgia,GA,Dodge County,City,8060847,102601,32.019198,-83.062279,608,531,167,34
13011279,Georgia,GA,Jenkins County,City,9270536,62994,32.806892,-81.942039,656,589,380,389
13011282,Georgia,GA,Fannin County,CDP,3555624,11624,34.914151,-84.277608,474,474,18,7
13011288,Georgia,GA,Jasper County,City,8318932,74767,33.307655,-83.684868,778,768,305,354
13011492,Georgia,GA,Coweta County,Town,3284461,17622,33.327206,-84.639692,941,936,242,27
13011399,Georgia,GA,Screven County,Town,3136056,70641,32.663507,-81.835465,780,840,381,21
13011525,Georgia,GA,Pierce County,City,30695301,239792,31.211006,-82.357658,0,0,0,0
13011342,Georgia,GA,Bibb County,City,111139,0,32.851838,-83.679411,644,603,273,79
13011345,Georgia,GA,Atkinson County,City,8682746,24420,31.29721,-82.853957,471,423,286,283
13011396,Georgia,GA,Wilcox County,City,4938856,0,31.948766,-83.456882,568,483,246,98
13011381,Georgia,GA,Gordon County,Town,7158100,148000,34.579365,-84.943824,787,766,266,129
13011372,Georgia,GA,Berrien County,City,2308674,0,31.075655,-83.196853,677,565,361,170
13011411,Georgia,GA,Glynn County,CDP,41636270,2628834,31.176618,-81.385627,1356,1175,647,1879
13011507,Georgia,GA,Burke County,City,2521335,958,33.037031,-82.247437,625,624,18,4
13011429,Georgia,GA,Floyd County,CDP,12898846,111480,34.340318,-85.084083,665,612,171,258
13011444,Georgia,GA,Hancock County,City,4705475,29809,33.277912,-82.969815,476,459,285,238
13011447,Georgia,GA,Bulloch County,City,38231580,1127834,32.437679,-81.775576,863,760,398,8004
13027493,Georgia,GA,Appling County,Track,165566950,619850,31.5900678,-83.8835889,577,597,218,315
13011462,Georgia,GA,Turner County,City,2561980,57528,31.670456,-83.634931,704,593,266,46
13011549,Georgia,GA,Upson County,Town,2235914,33849,32.913416,-84.142713,744,695,168,46
13011522,Georgia,GA,Wilkes County,City,19939341,137704,33.732289,-82.743613,586,627,233,620
13011489,Georgia,GA,Dade County,City,8328436,0,34.874147,-85.50965,630,640,213,338
13011510,Georgia,GA,Douglas County,City,36444865,386304,33.73324,-84.915226,1523,1185,927,285
13011528,Georgia,GA,Webster,County,541613277,2965865,32.046691,-84.553828,527,551,111,107
13011534,Georgia,GA,Greene County,City,12940035,129623,33.480313,-83.036343,518,522,168,22
13011552,Georgia,GA,Pike County,City,11563196,210985,33.094165,-84.343437,760,710,347,288
19012393,Iowa,IA,Hardin County,City,1397728,6498,42.264416,-93.010775,566,568,26,5
19012087,Iowa,IA,Guthrie County,City,4662596,0,41.69102,-94.363701,648,668,264,132
19011637,Iowa,IA,Wapello County,City,3059524,0,41.159206,-92.629791,645,699,179,57
19011349,Iowa,IA,Buena Vista County,City,1410863,0,42.781602,-94.949139,684,503,455,48
19012012,Iowa,IA,Linn County,City,9045787,16175,41.92365,-91.423763,767,693,365,155
19012369,Iowa,IA,Kossuth County,City,2292793,0,42.959941,-94.445676,923,945,95,11
19011376,Iowa,IA,Butler County,City,2569353,0,42.833195,-93.005368,0,0,0,0
19012228,Iowa,IA,Sioux County,City,12069158,0,43.179602,-95.844107,325,324,18,12
19012396,Iowa,IA,Iowa County,City,9682649,21499,41.6689,-92.013261,634,498,365,370
19012288,Iowa,IA,Fremont County,City,3335069,0,40.894939,-95.673712,614,475,371,115
19011955,Iowa,IA,Cass County,City,1794761,0,41.250644,-94.76982,523,485,161,37
19012387,Iowa,IA,Fayette County,City,7190468,0,42.95889,-91.813201,478,486,182,315
19011784,Iowa,IA,Ida County,City,4079886,23826,42.487149,-95.542877,611,440,609,139
19012324,Iowa,IA,Crawford County,City,1478914,0,42.059822,-95.20032,520,491,167,33
19012354,Iowa,IA,Benton County,CDP,1072248,0,41.893102,-91.984993,0,0,0,0
19011733,Iowa,IA,Audubon County,City,2578569,0,41.841831,-94.985948,857,856,32,2
19012315,Iowa,IA,Pottawattamie County,City,2842033,65068,41.380243,-95.68251,690,654,370,65
19012213,Iowa,IA,Poweshiek County,City,1162255,0,41.579208,-92.704276,545,549,284,22
19012129,Iowa,IA,Chickasaw County,City,1253550,0,43.216428,-92.089145,0,0,0,0
19012144,Iowa,IA,Jasper County,City,1434903,0,41.578854,-93.022914,734,774,105,10
19011931,Iowa,IA,Ringgold County,City,1594317,11439,40.670635,-94.40955,525,524,18,1
19011973,Iowa,IA,Des Moines County,City,1577513,0,40.827341,-91.262221,675,556,381,13
19012255,Iowa,IA,Jackson County,City,1549068,0,42.165592,-90.479117,675,674,18,5
19012417,Iowa,IA,Dubuque County,City,425010,0,42.297172,-90.687454,792,787,48,11
19012402,Iowa,IA,Madison County,City,11851427,360471,41.349879,-94.018089,894,812,548,846
19011817,Iowa,IA,Hamilton County,City,10034798,318307,42.310153,-93.638751,673,697,215,156
19011658,Iowa,IA,Page County,City,3897439,0,40.832679,-95.303807,583,647,236,78
19011436,Iowa,IA,Davis County,City,5852253,70306,40.749108,-92.417031,579,573,213,349
19012189,Iowa,IA,Humboldt County,City,2333844,0,42.761434,-94.295189,551,501,88,11
19012225,Iowa,IA,Polk County,City,2162509,0,41.864274,-93.696638,782,781,23,2
19012408,Iowa,IA,Boone County,City,9476869,0,41.852798,-93.920774,0,0,0,0
19012117,Iowa,IA,Franklin County,City,1916554,0,42.593881,-93.427823,725,724,18,1
19011547,Iowa,IA,Washington County,City,608084,26463,41.164236,-91.714817,425,424,18,1
19012102,Iowa,IA,Woodbury County,City,1597582,0,42.542802,-95.865276,523,509,144,46
19012135,Iowa,IA,Winnebago County,City,2094456,0,43.480567,-93.920173,550,447,204,22
19012252,Iowa,IA,Winneshiek County,City,1137760,20332,43.202841,-91.952212,476,360,226,46
19012390,Iowa,IA,Clinton County,City,1566766,0,41.832891,-90.837872,808,809,248,49
19012270,Iowa,IA,Story County,City,7097956,5179,42.185743,-93.586885,770,660,441,501
19012291,Iowa,IA,Carroll County,City,1106765,0,41.918114,-94.941568,583,643,159,15
19011709,Iowa,IA,Black Hawk County,City,1031556,0,42.418989,-92.214193,518,537,178,82
19012180,Iowa,IA,Floyd County,CDP,9561005,0,43.02535,-92.808174,0,0,0,0
19012153,Iowa,IA,Howard County,City,2846857,26844,43.362476,-92.553308,680,632,191,17
19012141,Iowa,IA,Appanoose County,City,561672,0,40.801694,-92.88714,0,0,0,0
19012072,Iowa,IA,Clayton County,City,1190316,0,42.731386,-91.157834,0,0,0,0
19012330,Iowa,IA,Cerro Gordo County,City,4595586,1712714,43.128868,-93.465914,669,691,275,65
19012216,Iowa,IA,Wayne County,City,6074815,10601,40.68205,-93.121765,566,478,671,68
19011997,Iowa,IA,Tama County,City,1182517,0,41.980261,-92.714994,714,680,131,9
19011877,Iowa,IA,Adams County,City,5125783,211638,40.883183,-94.558647,0,0,0,0
19012294,Iowa,IA,Union County,City,239726,0,41.028967,-94.049735,0,0,0,0
19012378,Iowa,IA,Warren County,City,120659778,2534589,41.549937,-93.781351,0,0,0,0
19012174,Iowa,IA,Palo Alto County,City,441302,0,43.02659,-94.527183,638,533,199,5
19011814,Iowa,IA,Greene County,City,15456653,99594,42.016752,-94.379417,619,586,563,509
19012162,Iowa,IA,Scott County,City,4752722,931553,41.537276,-90.463583,849,737,488,19
19012273,Iowa,IA,Webster County,City,4951978,0,42.269123,-93.927241,0,0,0,0
19011787,Iowa,IA,Delaware County,City,1608480,0,42.343122,-91.248661,485,426,192,40
19011910,Iowa,IA,Lucas County,City,2500615,23342,41.03241,-93.461601,683,630,207,13
19012375,Iowa,IA,Dallas County,City,120659778,2534589,41.549937,-93.781351,1063,1033,280,2502
19011601,Iowa,IA,Grundy County,City,3616762,0,42.464134,-92.625585,620,549,227,74
19011868,Iowa,IA,Van Buren County,CDP,5078663,228377,40.821203,-92.074516,0,0,0,0
19011961,Iowa,IA,Cedar County,City,2151035,5076,41.905593,-91.253272,722,617,487,76
19011628,Iowa,IA,Wright County,City,10464911,0,42.666719,-93.902609,596,601,241,402
19011775,Iowa,IA,Mills County,City,554472,0,41.139987,-95.430974,680,717,86,9
19012360,Iowa,IA,Clay County,City,1303512,0,42.949759,-95.012919,584,530,130,5
19012183,Iowa,IA,Buchanan County,City,925194,0,42.368488,-91.844496,654,584,206,21
19011928,Iowa,IA,Jefferson County,City,8700835,0,41.05433,-92.013882,1036,912,419,66
19012264,Iowa,IA,Marshall County,City,2552724,0,42.014888,-93.165258,638,597,211,153
19012405,Iowa,IA,Hancock County,City,1095168,0,43.230788,-93.911424,482,431,111,12
19011829,Iowa,IA,Lee County,City,23655243,3756159,40.409546,-91.402511,567,551,229,1530
19012309,Iowa,IA,Bremer County,City,3650129,0,42.80833,-92.257894,613,527,607,119
19012399,Iowa,IA,Muscatine County,City,5269398,7155,41.589109,-91.025481,671,591,352,381
19012363,Iowa,IA,Decatur County,City,469807,0,40.897289,-93.735547,625,624,18,2
19011802,Iowa,IA,Lyon County,City,3459317,0,43.309296,-96.435079,808,684,460,54
19012348,Iowa,IA,Louisa County,City,3352626,124379,41.177248,-91.187372,641,632,155,207
19012333,Iowa,IA,Montgomery County,City,4929899,0,40.929827,-94.981924,536,497,161,174
19012345,Iowa,IA,Emmet County,City,2519344,0,43.320155,-94.792428,450,449,31,2
19012285,Iowa,IA,Marion County,City,1666158,0,41.467498,-93.309568,675,675,54,4
19011754,Iowa,IA,Worth County,City,2517563,0,43.280901,-93.378884,725,644,233,21
